item_id	Name	Genre	movieID
2079	Kidnapped (1960)	Children's|Drama	2070
3103	Stanley & Iris (1990)	Drama|Romance	2071
3109	River, The (1984)	Drama	2072
1432	Metro (1997)	Action	2073
1363	Preacher's Wife, The (1996)	Drama	2074
1366	Crucible, The (1996)	Drama	2075
2177	Family Plot (1976)	Comedy|Thriller	2076
848	Spitfire Grill, The (1996)	Drama	2077
1450	Prisoner of the Mountains (Kavkazsky Plennik) (1996)	War	2078
782	Fan, The (1996)	Thriller	2079
929	Foreign Correspondent (1940)	Thriller	2080
2341	Dancing at Lughnasa (1998)	Drama	2081
1477	Love Jones (1997)	Romance	2082
1629	MatchMaker, The (1997)	Comedy|Romance	2083
956	Penny Serenade (1941)	Drama|Romance	2084
2435	Hurlyburly (1998)	Drama	2085
2290	Stardust Memories (1980)	Comedy|Drama	2086
960	Angel on My Shoulder (1946)	Crime|Drama	2087
3317	Wonder Boys (2000)	Comedy|Drama	2088
974	Algiers (1938)	Drama|Romance	2089
1727	Horse Whisperer, The (1998)	Drama	2090
2457	Running Scared (1986)	Action|Comedy	2091
3330	Splendor in the Grass (1961)	Drama	2092
2472	Tough Guys (1986)	Comedy	2093
132	Jade (1995)	Thriller	2094
3430	Death Wish (1974)	Action|Drama	2095
225	Disclosure (1994)	Drama|Thriller	2096
3518	End of Violence, The (1997)	Drama|Thriller	2097
3529	Postman Always Rings Twice, The (1981)	Crime|Thriller	2098
2729	Lolita (1962)	Drama	2099
3602	G. I. Blues (1960)	Musical	2100
1934	You Can't Take It With You (1938)	Comedy	2101
1938	Lost Weekend, The (1945)	Drama	2102
254	Jefferson in Paris (1995)	Drama	2103
182	Moonlight and Valentino (1995)	Drama|Romance	2104
3613	Things Change (1988)	Comedy	2105
2819	Three Days of the Condor (1975)	Thriller	2106
2820	Hamlet (1964)	Drama	2107
2755	Light of Day (1987)	Drama	2108
418	Being Human (1993)	Drama	2109
279	My Family (1995)	Drama	2110
437	Cops and Robbersons (1994)	Comedy	2111
3724	Coming Home (1978)	Drama|War	2112
3729	Shaft (1971)	Action|Crime	2113
1050	Looking for Richard (1996)	Documentary|Drama	2114
3738	Sugarland Express, The (1974)	Drama	2115
2939	Niagara (1953)	Drama|Thriller	2116
451	Flesh and Bone (1993)	Drama|Mystery|Romance	2117
2940	Gilda (1946)	Film-Noir	2118
1209	Once Upon a Time in the West (1969)	Western	2119
78	Crossing Guard, The (1995)	Drama	2120
79	Juror, The (1996)	Drama|Thriller	2121
82	Antonia's Line (Antonia) (1995)	Drama	2122
1082	Candidate, The (1972)	Drama	2123
3841	Air America (1990)	Action|Comedy	2124
1161	Tin Drum, The (Blechtrommel, Die) (1979)	Drama	2125
630	Carried Away (1996)	Drama|Romance	2126
1099	Christmas Carol, A (1938)	Drama	2127
3929	Bank Dick, The (1940)	Comedy	2128
640	Diabolique (1996)	Drama|Thriller	2129
3007	American Movie (1999)	Documentary	2130
3115	Flawless (1999)	Drama	2131
2505	8MM (1999)	Thriller	2132
1707	Home Alone 3 (1997)	Children's|Comedy	2133
166	Doom Generation, The (1995)	Comedy|Drama	2134
2596	SLC Punk! (1998)	Comedy|Drama	2135
2672	Thirteenth Floor, The (1999)	Drama|Sci-Fi|Thriller	2136
2678	Desert Blue (1999)	Drama	2137
1416	Evita (1996)	Drama|Musical	2138
2913	Mating Habits of the Earthbound Human, The (1998)	Comedy	2139
9	Sudden Death (1995)	Action	2140
2803	Pelican Brief, The (1993)	Thriller	2141
1919	Madeline (1998)	Children's|Comedy	2142
637	Sgt. Bilko (1996)	Comedy	2143
973	Meet John Doe (1941)	Drama	2144
1939	Best Years of Our Lives, The (1946)	Drama|War	2145
2929	Reds (1981)	Drama	2146
3112	'Night Mother (1986)	Drama	2147
3069	Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)	Drama	2148
1926	Broadway Melody, The (1929)	Musical	2149
2690	Ideal Husband, An (1999)	Comedy	2150
2434	Down in the Delta (1998)	Drama	2151
2439	Affliction (1997)	Drama	2152
1904	Henry Fool (1997)	Comedy|Drama	2153
40	Cry, the Beloved Country (1995)	Drama	2154
2995	House on Haunted Hill, The (1999)	Horror	2155
43	Restoration (1995)	Drama	2156
2979	Body Shots (1999)	Drama	2157
1187	Passion Fish (1992)	Drama	2158
3124	Agnes Browne (1999)	Comedy|Drama	2159
8	Tom and Huck (1995)	Adventure|Children's	2160
692	Solo (1996)	Action|Sci-Fi|Thriller	2161
2170	Wrongfully Accused (1998)	Action|Comedy	2162
2196	Knock Off (1998)	Action	2163
2448	Virus (1999)	Horror|Sci-Fi	2164
990	Maximum Risk (1996)	Action|Adventure|Thriller	2165
2625	Black Mask (Hak hap) (1996)	Action	2166
3444	Bloodsport (1988)	Action	2167
240	Hideaway (1995)	Thriller	2168
1858	Mr. Nice Guy (1997)	Action|Comedy	2169
1004	Glimmer Man, The (1996)	Action|Thriller	2170
2879	Operation Condor (Feiying gaiwak) (1990)	Action|Adventure|Comedy	2171
464	Hard Target (1993)	Action|Adventure|Crime|Thriller	2172
3767	Missing in Action 2: The Beginning (1985)	Action|War	2173
3768	Braddock: Missing in Action III (1988)	Action|War	2174
704	Quest, The (1996)	Action|Adventure	2175
869	Kansas City (1996)	Crime	2176
2357	Central Station (Central do Brasil) (1998)	Drama	2177
577	Andre (1994)	Adventure|Children's	2178
801	Harriet the Spy (1996)	Children's|Comedy	2179
2092	Return of Jafar, The (1993)	Animation|Children's|Musical	2180
3054	Pokémon: The First Movie (1998)	Animation|Children's	2181
1460	That Darn Cat! (1997)	Children's|Comedy|Mystery	2182
1551	Buddy (1997)	Adventure|Children's|Drama	2183
2354	Rugrats Movie, The (1998)	Animation|Children's|Comedy	2184
1489	Cats Don't Dance (1997)	Animation|Children's|Musical	2185
885	Bogus (1996)	Children's|Drama|Fantasy	2186
1495	Turbo: A Power Rangers Movie (1997)	Action|Adventure|Children's	2187
1582	Wild America (1997)	Adventure|Children's	2188
3400	We're Back! A Dinosaur's Story (1993)	Animation|Children's	2189
1592	Air Bud (1997)	Children's|Comedy	2190
2559	King and I, The (1999)	Animation|Children's	2191
146	Amazing Panda Adventure, The (1995)	Adventure|Children's	2192
238	Far From Home: The Adventures of Yellow Dog (1995)	Adventure|Children's	2193
169	Free Willy 2: The Adventure Home (1995)	Adventure|Children's|Drama	2194
181	Mighty Morphin Power Rangers: The Movie (1995)	Action|Children's	2195
502	Next Karate Kid, The (1994)	Action|Children's	2196
362	Jungle Book, The (1994)	Adventure|Children's|Romance	2197
87	Dunston Checks In (1996)	Children's|Comedy	2198
2899	Gulliver's Travels (1939)	Adventure|Animation|Children's	2199
558	Pagemaster, The (1994)	Action|Adventure|Animation|Children's|Fantasy	2200
700	Angus (1995)	Comedy	2201
2036	Blank Check (1994)	Children's|Comedy	2202
631	All Dogs Go to Heaven 2 (1996)	Animation|Children's|Musical	2203
709	Oliver & Company (1988)	Animation|Children's	2204
711	Flipper (1996)	Adventure|Children's	2205
3946	Get Carter (2000)	Action|Drama|Thriller	2206
3898	Bait (2000)	Action|Comedy	2207
3710	Action Jackson (1988)	Action|Comedy	2208
536	Simple Twist of Fate, A (1994)	Drama	2209
3783	Croupier (1998)	Crime|Drama	2210
2771	Brokedown Palace (1999)	Drama	2211
1131	Jean de Florette (1986)	Drama	2212
3282	Different for Girls (1996)	Comedy	2213
2499	God Said 'Ha!' (1998)	Comedy	2214
156	Blue in the Face (1995)	Comedy	2215
3606	On the Town (1949)	Musical	2216
417	Barcelona (1994)	Comedy|Romance	2217
1024	Three Caballeros, The (1945)	Animation|Children's|Musical	2218
298	Pushing Hands (1992)	Comedy	2219
72	Kicking and Screaming (1995)	Comedy|Drama	2220
84	Last Summer in the Hamptons (1995)	Comedy|Drama	2221
2971	All That Jazz (1979)	Musical	2222
568	Bhaji on the Beach (1993)	Comedy|Drama	2223
2873	Lulu on the Bridge (1998)	Drama|Mystery|Romance	2224
2024	Rapture, The (1991)	Drama|Mystery	2225
1178	Paths of Glory (1957)	Drama|War	2226
1260	M (1931)	Crime|Film-Noir|Thriller	2227
3093	McCabe & Mrs. Miller (1971)	Drama|Western	2228
2924	Drunken Master (Zui quan) (1979)	Action|Comedy	2229
69	Friday (1995)	Comedy	2230
2519	House on Haunted Hill (1958)	Horror	2231
2861	For Love of the Game (1999)	Comedy|Drama	2232
941	Mark of Zorro, The (1940)	Adventure	2233
3324	Drowning Mona (2000)	Comedy	2234
3299	Hanging Up (2000)	Comedy|Drama	2235
3825	Coyote Ugly (2000)	Drama	2236
3914	Broken Hearts Club, The (2000)	Drama	2237
3859	Eyes of Tammy Faye, The (2000)	Documentary	2238
754	Gold Diggers: The Secret of Bear Mountain (1995)	Adventure|Children's	2239
3118	Tumbleweeds (1999)	Drama	2240
583	Dear Diary (Caro Diario) (1994)	Comedy|Drama	2241
2157	Chambermaid on the Titanic, The (1998)	Romance	2242
2347	Pope of Greenwich Village, The (1984)	Action	2243
3384	Taking of Pelham One Two Three, The (1974)	Action	2244
438	Cowboy Way, The (1994)	Action|Comedy	2245
1112	Palookaville (1996)	Action|Drama	2246
390	Faster Pussycat! Kill! Kill! (1965)	Action|Comedy|Drama	2247
2927	Brief Encounter (1946)	Drama|Romance	2248
2060	BASEketball (1998)	Comedy	2249
1437	Cement Garden, The (1993)	Drama	2250
2190	Why Do Fools Fall In Love? (1998)	Drama	2251
3141	Two Jakes, The (1990)	Drama	2252
2279	Urban Legend (1998)	Horror|Thriller	2253
993	Infinity (1996)	Drama	2254
2582	Twin Dragons (Shuang long hui) (1992)	Action|Comedy	2255
12	Dracula: Dead and Loving It (1995)	Comedy|Horror	2256
294	Perez Family, The (1995)	Comedy|Romance	2257
373	Red Rock West (1992)	Thriller	2258
63	Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)	Comedy	2259
2880	Operation Condor 2 (Longxiong hudi) (1990)	Action|Adventure|Comedy	2260
477	What's Love Got to Do with It? (1993)	Drama	2261
2073	Fandango (1985)	Comedy	2262
1238	Local Hero (1983)	Comedy	2263
810	Kazaam (1996)	Children's|Comedy|Fantasy	2264
3895	Watcher, The (2000)	Crime|Thriller	2265
2084	Newsies (1992)	Children's|Musical	2266
2169	Dead Man on Campus (1998)	Comedy	2267
1605	Excess Baggage (1997)	Adventure|Romance	2268
3225	Down to You (2000)	Comedy|Romance	2269
1595	Free Willy 3: The Rescue (1997)	Adventure|Children's|Drama	2270
1750	Star Kid (1997)	Adventure|Children's|Fantasy|Sci-Fi	2271
2566	Doug's 1st Movie (1999)	Animation|Children's	2272
3515	Me Myself I (2000)	Comedy	2273
2714	Wood, The (1999)	Drama	2274
3453	Here on Earth (2000)	Drama|Romance	2275
3454	Whatever It Takes (2000)	Comedy|Romance	2276
1881	Quest for Camelot (1998)	Adventure|Animation|Children's|Fantasy	2277
2876	Thumbelina (1994)	Animation|Children's	2278
3824	Autumn in New York (2000)	Drama|Romance	2279
2102	Steamboat Willie (1940)	Animation|Children's|Comedy|Musical	2280
3776	Melody Time (1948)	Animation|Children's|Musical	2281
2978	Three to Tango (1999)	Comedy|Romance	2282
2048	Great Mouse Detective, The (1986)	Animation|Children's	2283
667	Bloodsport 2 (1995)	Action	2284
1599	Steel (1997)	Action	2285
2476	Heartbreak Ridge (1986)	Action|War	2286
204	Under Siege 2: Dark Territory (1995)	Action	2287
1681	Mortal Kombat: Annihilation (1997)	Action|Adventure	2288
2818	Iron Eagle IV (1995)	Action|War	2289
3933	Killer Shrews, The (1959)	Horror|Sci-Fi	2290
1349	Nosferatu a Venezia (1986)	Horror	2291
3837	Phantasm II (1988)	Horror	2292
1542	Brassed Off (1996)	Comedy|Drama|Romance	2293
2203	Shadow of a Doubt (1943)	Film-Noir|Thriller	2294
3870	Our Town (1940)	Drama	2295
2204	Saboteur (1942)	Thriller	2296
2210	Sabotage (1936)	Thriller	2297
1507	Paradise Road (1997)	Drama|War	2298
936	Ninotchka (1939)	Comedy|Romance	2299
944	Lost Horizon (1937)	Drama	2300
1596	Career Girls (1997)	Drama	2301
1929	Grand Hotel (1932)	Drama	2302
1936	Mrs. Miniver (1942)	Drama|War	2303
1940	Gentleman's Agreement (1947)	Drama	2304
2904	Rain (1932)	Drama	2305
3736	Big Carnival, The (1951)	Drama	2306
2937	Palm Beach Story, The (1942)	Comedy	2307
1824	Homegrown (1998)	Comedy|Thriller	2308
2938	Man Facing Southeast (Hombre Mirando al Sudeste) (1986)	Drama	2309
3901	Duets (2000)	Comedy|Drama	2310
2535	Earthquake (1974)	Action	2311
3936	Phantom of the Opera, The (1943)	Drama|Thriller	2312
71	Fair Game (1995)	Action	2313
3791	Footloose (1984)	Drama	2314
3872	Suddenly, Last Summer (1959)	Drama	2315
851	Basquiat (1996)	Drama	2316
3177	Next Friday (1999)	Comedy	2317
3357	East-West (Est-ouest) (1999)	Drama|Romance	2318
1755	Shooting Fish (1997)	Romance	2319
3580	Up at the Villa (2000)	Drama	2320
2877	Tommy (1975)	Drama|Musical	2321
3754	Adventures of Rocky and Bullwinkle, The (2000)	Animation|Children's|Comedy	2322
3915	Girlfight (2000)	Drama	2323
2285	If.... (1968)	Drama	2324
998	Set It Off (1996)	Action|Crime	2325
3029	Nighthawks (1981)	Action|Drama	2326
1515	Volcano (1997)	Drama|Thriller	2327
2181	Marnie (1964)	Thriller	2328
1661	Switchback (1997)	Thriller	2329
1925	Wings (1927)	Drama|Romance|War	2330
1942	All the King's Men (1949)	Drama	2331
1167	Dear God (1996)	Comedy	2332
3938	Slumber Party Massacre, The (1982)	Horror	2333
3913	Barenaked in America (1999)	Documentary	2334
3925	Stranger Than Paradise (1984)	Comedy	2335
2098	Son of Flubber (1963)	Children's|Comedy	2336
2231	Rounders (1998)	Crime|Drama	2337
2280	Clay Pigeons (1998)	Crime	2338
1860	Character (Karakter) (1997)	Drama	2339
1325	Amityville: A New Generation (1993)	Horror	2340
2182	Wrong Man, The (1956)	Drama|Film-Noir|Thriller	2341
3883	Catfish in Black Bean Sauce (2000)	Comedy|Drama	2342
3327	Beyond the Mat (2000)	Documentary	2343
2099	Song of the South (1946)	Adventure|Animation|Children's|Musical	2344
3537	Where the Money Is (2000)	Comedy|Drama	2345
1995	Poltergeist II: The Other Side (1986)	Horror|Thriller	2346
2121	Cujo (1983)	Horror|Thriller	2347
1322	Amityville 1992: It's About Time (1992)	Horror	2348
1326	Amityville II: The Possession (1982)	Horror	2349
1328	Amityville Curse, The (1990)	Horror	2350
1329	Blood For Dracula (Andy Warhol's Dracula) (1974)	Horror	2351
3941	Sorority House Massacre (1986)	Horror	2352
3942	Sorority House Massacre II (1990)	Horror	2353
3013	Bride of Re-Animator (1990)	Comedy|Horror	2354
2327	Tales from the Darkside: The Movie (1990)	Horror	2355
3138	Stealing Home (1988)	Drama	2356
2368	King Kong Lives (1986)	Action|Adventure|Horror	2357
2515	Children of the Corn II: The Final Sacrifice (1993)	Horror	2358
2451	Gate, The (1987)	Horror	2359
2525	Alligator (1980)	Action|Horror|Sci-Fi	2360
3403	Raise the Titanic (1980)	Drama|Thriller	2361
2634	Mummy, The (1959)	Horror	2362
2635	Mummy's Curse, The (1944)	Horror	2363
2645	Dracula (1958)	Horror	2364
2652	Curse of Frankenstein, The (1957)	Horror	2365
2736	Brighton Beach Memoirs (1986)	Comedy	2366
2665	Earth Vs. the Flying Saucers (1956)	Sci-Fi	2367
324	Sum of Us, The (1994)	Comedy	2368
251	Hunted, The (1995)	Action	2369
328	Tales From the Crypt Presents: Demon Knight (1995)	Horror	2370
332	Village of the Damned (1995)	Horror|Sci-Fi	2371
407	In the Mouth of Madness (1995)	Horror|Thriller	2372
273	Mary Shelley's Frankenstein (1994)	Drama|Horror	2373
3491	My Chauffeur (1986)	Comedy	2374
3659	Quatermass II (1957)	Sci-Fi|Thriller	2375
1987	Prom Night (1980)	Horror	2376
1988	Hello Mary Lou: Prom Night II (1987)	Horror	2377
3806	MacKenna's Gold (1969)	Western	2378
1992	Child's Play 2 (1990)	Horror	2379
1128	Fog, The (1980)	Horror	2380
1993	Child's Play 3 (1992)	Horror	2381
1996	Poltergeist III (1988)	Horror|Thriller	2382
1999	Exorcist III, The (1990)	Horror	2383
2878	Hell Night (1981)	Horror	2384
606	Candyman: Farewell to the Flesh (1995)	Horror	2385
2026	Disturbing Behavior (1998)	Horror|Thriller	2386
3840	Pumpkinhead (1988)	Horror	2387
3843	Sleepaway Camp (1983)	Horror	2388
2104	Tex (1982)	Drama	2389
3921	Beach Party (1963)	Comedy	2390
2113	Graveyard Shift (1990)	Horror|Thriller	2391
892	Twelfth Night (1996)	Comedy|Drama|Romance	2392
241	Fluke (1995)	Children's|Drama	2393
3538	East is East (1999)	Comedy	2394
3934	Kronos (1957)	Sci-Fi	2395
742	Thinner (1996)	Horror|Thriller	2396
3792	Duel in the Sun (1946)	Western	2397
3001	Suburbans, The (1999)	Drama	2398
3014	Bustin' Loose (1981)	Comedy	2399
1355	Nightwatch (1997)	Horror|Thriller	2400
2242	Grandview, U.S.A. (1984)	Drama	2401
1389	Jaws 3-D (1983)	Action|Horror	2402
2260	Wisdom (1986)	Action|Crime	2403
2267	Mortal Thoughts (1991)	Mystery|Thriller	2404
3211	Cry in the Dark, A (1988)	Drama	2405
875	Nothing to Lose (1994)	Drama	2406
3304	Blue Collar (1978)	Crime|Drama	2407
2518	Night Shift (1982)	Comedy	2408
101	Bottle Rocket (1996)	Comedy	2409
2381	Police Academy 4: Citizens on Patrol (1987)	Comedy	2410
1807	Cool Dry Place, A (1998)	Drama	2411
2551	Dead Ringers (1988)	Drama|Thriller	2412
1841	Gingerbread Man, The (1998)	Drama|Thriller	2413
3389	Let's Get Harry (1986)	Action|Adventure	2414
3465	That's Life! (1986)	Drama	2415
2741	No Mercy (1986)	Action|Thriller	2416
2745	Mission, The (1986)	Drama	2417
2749	Morning After, The (1986)	Drama|Mystery	2418
20	Money Train (1995)	Action	2419
1890	Little Boy Blue (1997)	Drama	2420
3497	Max Dugan Returns (1983)	Comedy	2421
2928	Razor's Edge, The (1984)	Drama	2422
2866	Buddy Holly Story, The (1978)	Drama	2423
458	Geronimo: An American Legend (1993)	Drama|Western	2424
387	Low Down Dirty Shame, A (1994)	Action|Comedy	2425
603	Bye Bye, Love (1995)	Comedy	2426
544	Striking Distance (1993)	Action	2427
3766	Missing in Action (1984)	Action|War	2428
3849	Spiral Staircase, The (1946)	Thriller	2429
3125	End of the Affair, The (1999)	Drama	2430
1415	Thieves (Voleurs, Les) (1996)	Crime|Drama|Romance	2431
171	Jeffrey (1995)	Comedy	2432
1879	Hanging Garden, The (1997)	Drama	2433
1063	Johns (1996)	Drama	2434
715	Horseman on the Roof, The (Hussard sur le toit, Le) (1995)	Drama	2435
3865	Original Kings of Comedy, The (2000)	Comedy|Documentary	2436
3795	Five Senses, The (1999)	Drama	2437
3150	War Zone, The (1999)	Drama	2438
2284	Bandit Queen (1994)	Drama	2439
2561	True Crime (1999)	Crime|Thriller	2440
1889	Insomnia (1997)	Thriller	2441
2769	Yards, The (1999)	Crime|Mystery	2442
3720	Sunshine (1999)	Drama	2443
3822	Girl on the Bridge, The (La Fille sur le Pont) (1999)	Drama|Romance	2444
3756	Golden Bowl, The (2000)	Drama	2445
3857	Bless the Child (2000)	Thriller	2446
3132	Daddy Long Legs (1919)	Comedy	2447
3073	Sandpiper, The (1965)	Drama|Romance	2448
3154	Blood on the Sun (1945)	Drama|War	2449
3311	Man from Laramie, The (1955)	Western	2450
1404	Night Falls on Manhattan (1997)	Crime|Drama	2451
1439	Meet Wally Sparks (1997)	Comedy	2452
1472	City of Industry (1997)	Crime|Thriller	2453
1647	Playing God (1997)	Crime|Thriller	2454
1662	Gang Related (1997)	Crime	2455
1053	Normal Life (1996)	Crime|Drama	2456
384	Bad Company (1995)	Action	2457
2458	Armed and Dangerous (1986)	Comedy|Crime	2458
2654	Wolf Man, The (1941)	Horror	2459
1855	Krippendorf's Tribe (1998)	Comedy	2460
645	Nelly & Monsieur Arnaud (1995)	Drama	2461
574	Spanking the Monkey (1994)	Comedy|Drama	2462
649	Cold Fever (Á köldum klaka) (1994)	Comedy|Drama	2463
665	Underground (1995)	War	2464
668	Pather Panchali (1955)	Drama	2465
1354	Breaking the Waves (1996)	Drama	2466
781	Stealing Beauty (1996)	Drama	2467
1543	Designated Mourner, The (1997)	Drama	2468
117	Young Poisoner's Handbook, The (1995)	Crime	2469
2609	King of Masks, The (Bian Lian) (1996)	Drama	2470
3416	Trial, The (Le Procès) (1963)	Drama	2471
211	Browning Version, The (1994)	Drama	2472
147	Basketball Diaries, The (1995)	Drama	2473
1900	Children of Heaven, The (Bacheha-Ye Aseman) (1997)	Drama	2474
306	Three Colors: Red (1994)	Drama	2475
1859	Taste of Cherry (1997)	Drama	2476
406	Federal Hill (1994)	Drama	2477
2696	Dinner Game, The (Le Dîner de cons) (1998)	Comedy	2478
2697	My Son the Fanatic (1998)	Comedy|Drama|Romance	2479
2925	Conformist, The (Il Conformista) (1970)	Drama	2480
3819	Tampopo (1986)	Comedy	2481
3746	Butterfly (La Lengua de las Mariposas) (2000)	Drama|War	2482
535	Short Cuts (1993)	Drama	2483
627	Last Supper, The (1995)	Drama|Thriller	2484
97	Hate (Haine, La) (1995)	Drama	2485
2361	Pink Flamingos (1972)	Comedy	2486
3064	Poison Ivy: New Seduction (1997)	Thriller	2487
129	Pie in the Sky (1995)	Comedy|Romance	2488
1670	Welcome To Sarajevo (1997)	Drama|War	2489
3579	I Dreamed of Africa (2000)	Drama	2490
3884	Crew, The (2000)	Comedy	2491
3719	Love's Labour's Lost (2000)	Comedy|Romance	2492
512	Robert A. Heinlein's The Puppet Masters (1994)	Horror|Sci-Fi	2493
548	Terminal Velocity (1994)	Action	2494
1289	Koyaanisqatsi (1983)	Documentary|War	2495
1454	SubUrbia (1997)	Comedy	2496
793	My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)	Drama	2497
3094	Maurice (1987)	Drama|Romance	2498
1780	Ayn Rand: A Sense of Life (1997)	Documentary	2499
1856	Kurt & Courtney (1998)	Documentary|Musical	2500
1932	Great Ziegfeld, The (1936)	Musical	2501
3392	She-Devil (1989)	Comedy	2502
3395	Nadine (1987)	Comedy	2503
1111	Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)	Documentary	2504
3813	Interiors (1978)	Drama	2505
549	Thirty-Two Short Films About Glenn Gould (1993)	Documentary	2506
2998	Dreaming of Joseph Lees (1998)	Romance	2507
2360	Celebration, The (Festen) (1998)	Drama	2508
213	Burnt By the Sun (Utomlyonnye solntsem) (1994)	Drama	2509
206	Unzipped (1995)	Documentary	2510
2495	Fantastic Planet, The (La Planète sauvage) (1973)	Animation|Sci-Fi	2511
3539	Filth and the Fury, The (2000)	Documentary	2512
3627	Carnival of Souls (1962)	Horror|Thriller	2513
3679	Decline of Western Civilization, The (1981)	Documentary	2514
1941	Hamlet (1948)	Drama	2515
3801	Anatomy of a Murder (1959)	Drama|Mystery	2516
3135	Great Santini, The (1979)	Drama	2517
935	Band Wagon, The (1953)	Comedy|Musical	2518
3292	Big Combo, The (1955)	Film-Noir	2519
3371	Bound for Glory (1976)	Drama	2520
2570	Walk on the Moon, A (1999)	Drama|Romance	2521
2801	Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997)	Drama|Romance	2522
2862	Caligula (1980)	Drama	2523
3834	Bronco Billy (1980)	Adventure|Drama|Romance	2524
3853	Tic Code, The (1998)	Drama	2525
3855	Affair of Love, An (Une Liaison Pornographique) (1999)	Drama|Romance	2526
1194	Up in Smoke (1978)	Comedy	2527
760	Stalingrad (1993)	War	2528
1667	Mad City (1997)	Action|Drama	2529
808	Alaska (1996)	Adventure|Children's	2530
2086	One Magic Christmas (1985)	Drama|Fantasy	2531
2240	My Bodyguard (1980)	Drama	2532
1445	McHale's Navy (1997)	Comedy|War	2533
3214	American Flyers (1985)	Drama	2534
870	Gone Fishin' (1997)	Comedy	2535
2626	Edge of Seventeen (1998)	Comedy|Drama|Romance	2536
3431	Death Wish II (1982)	Action|Drama	2537
3432	Death Wish 3 (1985)	Action|Drama	2538
3433	Death Wish 4: The Crackdown (1987)	Action|Drama	2539
3434	Death Wish V: The Face of Death (1994)	Action|Drama	2540
2494	Last Days, The (1998)	Documentary	2541
227	Drop Zone (1994)	Action	2542
3385	Volunteers (1985)	Comedy	2543
3394	Blind Date (1987)	Comedy|Romance	2544
1008	Davy Crockett, King of the Wild Frontier (1955)	Western	2545
408	8 Seconds (1994)	Drama	2546
338	Virtuosity (1995)	Sci-Fi|Thriller	2547
426	Body Snatchers (1993)	Horror|Sci-Fi|Thriller	2548
3585	Great Locomotive Chase, The (1956)	Adventure|War	2549
460	Getting Even with Dad (1994)	Comedy	2550
3117	Ride with the Devil (1999)	Drama|Romance|War	2551
1516	Children of the Revolution (1996)	Comedy	2552
3055	Felicia's Journey (1999)	Thriller	2553
3077	42 Up (1998)	Documentary	2554
3192	Terrorist, The (Malli) (1998)	Drama	2555
3272	Bad Lieutenant (1992)	Crime|Drama	2556
3275	Boondock Saints, The (1999)	Action|Comedy	2557
2621	Xiu Xiu: The Sent-Down Girl (Tian yu) (1998)	Drama|Romance	2558
1910	I Went Down (1997)	Action|Comedy|Crime	2559
308	Three Colors: White (1994)	Drama	2560
2730	Barry Lyndon (1975)	Drama	2561
320	Suture (1993)	Film-Noir|Thriller	2562
2594	Open Your Eyes (Abre los ojos) (1997)	Drama|Romance|Sci-Fi	2563
2812	In Too Deep (1999)	Action|Thriller	2564
3625	Better Living Through Circuitry (1999)	Documentary	2565
3718	American Pimp (1999)	Documentary	2566
363	Wonderful, Horrible Life of Leni Riefenstahl, The (Die Macht der Bilder) (1993)	Documentary	2567
2859	Stop Making Sense (1984)	Documentary	2568
1123	Perfect Candidate, A (1996)	Documentary	2569
1055	Shadow Conspiracy (1997)	Thriller	2570
1202	Withnail and I (1987)	Comedy	2571
391	Jason's Lyric (1994)	Crime|Drama	2572
3903	Urbania (2000)	Drama	2573
3906	Under Suspicion (2000)	Crime	2574
3858	Cecil B. Demented (2000)	Comedy	2575
759	Maya Lin: A Strong Clear Vision (1994)	Documentary	2576
3860	Opportunists, The (1999)	Crime	2577
3950	Tigerland (2000)	Drama	2578
1502	Kissed (1996)	Romance	2579
1539	Twin Town (1997)	Comedy|Crime	2580
1612	Kiss Me, Guido (1997)	Comedy	2581
3302	Beautiful People (1999)	Comedy	2582
1564	Roseanna's Grave (For Roseanna) (1997)	Comedy|Romance	2583
987	Bliss (1997)	Drama|Romance	2584
2482	Still Crazy (1998)	Comedy|Romance	2585
1767	Music From Another Room (1998)	Drama|Romance	2586
179	Mad Love (1995)	Drama|Romance	2587
1896	Cousin Bette (1998)	Comedy	2588
3581	Human Traffic (1999)	Drama	2589
3598	Hamlet (2000)	Drama	2590
68	French Twist (Gazon maudit) (1995)	Comedy|Romance	2591
3749	Time Regained (Le Temps Retrouvé) (1999)	Drama	2592
3823	Wonderland (1999)	Drama	2593
2962	Fever Pitch (1997)	Comedy|Romance	2594
1236	Trust (1990)	Comedy|Drama	2595
638	Jack and Sarah (1995)	Romance	2596
325	National Lampoon's Senior Trip (1995)	Comedy	2597
274	Man of the House (1995)	Comedy	2598
1581	Out to Sea (1997)	Comedy	2599
3415	Mirror, The (Zerkalo) (1975)	Drama	2600
3470	Dersu Uzala (1974)	Adventure|Drama	2601
1273	Down by Law (1986)	Comedy|Drama	2602
2255	Young Doctors in Love (1982)	Comedy	2603
2295	Impostors, The (1998)	Comedy	2604
3199	Pal Joey (1957)	Comedy|Musical|Romance	2605
209	White Man's Burden (1995)	Drama	2606
271	Losing Isaiah (1995)	Drama	2607
2905	Sanjuro (1962)	Action|Adventure	2608
352	Crooklyn (1994)	Comedy	2609
